Region,date,crop,price_tzs_per_kg,source_pdf,source_url
Mwanza,2026-02-11,Beans,2300,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Mwanza,2026-02-11,Rice,2900,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Njombe,2026-02-11,Beans,1900,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Njombe,2026-02-11,Rice,2800,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Pwani,2026-02-11,Beans,2800,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Pwani,2026-02-11,Rice,2800,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Rukwa,2026-02-11,Beans,2100,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Rukwa,2026-02-11,Rice,2600,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Ruvuma,2026-02-11,Beans,2000,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Ruvuma,2026-02-11,Rice,3000,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Shinyanga,2026-02-11,Beans,2300,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Shinyanga,2026-02-11,Rice,2700,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Simiyu,2026-02-11,Beans,2800,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Simiyu,2026-02-11,Rice,2400,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Songwe,2026-02-11,Beans,2100,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Tabora,2026-02-11,Beans,2100,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Tabora,2026-02-11,Rice,2600,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Tanga,2026-02-11,Beans,3000,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Tanga,2026-02-11,Rice,3000,"sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771245349-Mwenendo wa Bei za Mazao tarehe 09 -13 Februari, 2026.pdf"
Arusha,2026-02-18,Beans,2100,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Arusha,2026-02-18,Rice,2900,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Dar es Salaam,2026-02-18,Beans,2700,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Dar es Salaam,2026-02-18,Rice,3000,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Dodoma,2026-02-18,Beans,2000,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Dodoma,2026-02-18,Rice,3200,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Geita,2026-02-18,Beans,2200,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Geita,2026-02-18,Rice,2700,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Iringa,2026-02-18,Beans,2400,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Iringa,2026-02-18,Rice,2800,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Kagera,2026-02-18,Beans,1900,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Kagera,2026-02-18,Rice,2400,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Kigoma,2026-02-18,Beans,1700,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Kigoma,2026-02-18,Rice,2800,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Lindi,2026-02-18,Beans,2900,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Lindi,2026-02-18,Rice,3000,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Mara,2026-02-18,Beans,2000,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Mara,2026-02-18,Rice,2900,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Morogoro,2026-02-18,Beans,2700,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Morogoro,2026-02-18,Rice,2800,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Mtwara,2026-02-18,Beans,2300,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Mtwara,2026-02-18,Rice,2900,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Mwanza,2026-02-18,Beans,2400,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Mwanza,2026-02-18,Rice,2900,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Njombe,2026-02-18,Beans,1900,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Njombe,2026-02-18,Rice,2800,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Pwani,2026-02-18,Beans,2600,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Pwani,2026-02-18,Rice,2700,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Rukwa,2026-02-18,Beans,1900,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Rukwa,2026-02-18,Rice,2600,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Ruvuma,2026-02-18,Beans,2400,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Ruvuma,2026-02-18,Rice,2600,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Shinyanga,2026-02-18,Beans,2100,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Shinyanga,2026-02-18,Rice,2500,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Simiyu,2026-02-18,Beans,2800,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Simiyu,2026-02-18,Rice,2400,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Singida,2026-02-18,Beans,2400,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Singida,2026-02-18,Rice,2700,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Songwe,2026-02-18,Beans,2400,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Tabora,2026-02-18,Beans,2100,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Tabora,2026-02-18,Rice,2600,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Wastani wa Nchi Mbaazi: Ha,2026-02-18,Beans,2200,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Wastani wa Nchi Mbaazi: Ha,2026-02-18,Rice,2500,"sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1771831594-Mwenendo wa Bei za Mazao tarehe 16 -20 Februari, 2026.pdf"
Arusha,2026-02-25,Beans,2100,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Arusha,2026-02-25,Rice,2900,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Dar es Salaam,2026-02-25,Beans,2700,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Dar es Salaam,2026-02-25,Rice,2900,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Dodoma,2026-02-25,Beans,2100,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Dodoma,2026-02-25,Rice,2800,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Iringa,2026-02-25,Beans,2400,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Iringa,2026-02-25,Rice,2800,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Kigoma,2026-02-25,Beans,1700,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Kigoma,2026-02-25,Rice,2800,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Lindi,2026-02-25,Beans,2900,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Lindi,2026-02-25,Rice,3000,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Morogoro,2026-02-25,Beans,2600,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Morogoro,2026-02-25,Rice,2700,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Mtwara,2026-02-25,Beans,2400,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Mtwara,2026-02-25,Rice,2900,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Rukwa,2026-02-25,Beans,1900,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Rukwa,2026-02-25,Rice,2600,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Ruvuma,2026-02-25,Beans,2500,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Ruvuma,2026-02-25,Rice,2700,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Tabora,2026-02-25,Beans,2100,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Tabora,2026-02-25,Rice,2600,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Tanga,2026-02-25,Beans,3000,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Tanga,2026-02-25,Rice,3000,"sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772796335-Mwenendo wa Bei  za Mazao Tarehe 23 -27 Februari, 2026.pdf"
Arusha,2026-03-04,Beans,1600,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Arusha,2026-03-04,Rice,2900,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Dar es Salaam,2026-03-04,Beans,2800,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Dar es Salaam,2026-03-04,Rice,3000,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Dodoma,2026-03-04,Beans,2000,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Dodoma,2026-03-04,Rice,3000,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Geita,2026-03-04,Beans,2200,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Geita,2026-03-04,Rice,2700,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Iringa,2026-03-04,Beans,2400,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Iringa,2026-03-04,Rice,2800,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Kagera,2026-03-04,Beans,1900,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Kagera,2026-03-04,Rice,2500,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Kigoma,2026-03-04,Beans,1600,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Kigoma,2026-03-04,Rice,2600,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Lindi,2026-03-04,Beans,2900,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
Lindi,2026-03-04,Rice,3000,"sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1772804784-Mwenendo wa Bei za Mazao tarehe 02 - 06 Machi, 2026.pdf"
